X,Variedad,Tratat_quim_semilla,Labranza,Dehierbe,Escarda,Arreglo,Barbecho,Rastreo,Nivelacion,Trazos,Reformacion_surcos,Preparacion_suelo,Fertilizacion_quimica_suelo,Fertilizacion_quimica_foliar,Biofertilizantes,Mejoradores,Control_quimico_malezas,N,P,K,TM_Avg,TX_Avg,SD_Acu,P_Acu,D_Range,TX_34_Frec,TM_15_Frec,P_10_Frec,Rendimiento,latitud_n,longitud_w,fecha_de_siembra,Drenaje_in,Arena_prc,Arcilla_pr,Limo_prc,CE,PH,MO,CIC,SB_prc,Sloperast
93,CRIOLLO,0,Convencional,0,0,0,1,1,0,1,0,0,1,0,0,0,1,29.725,0,0,12.58630952,26.70238095,83280.58994,319,14.11607143,0,0.988095238,0.916666667,2.65,93,93,6/5/2015,4,34,23,23,2,6.776981988,0.806513309,14.20029939,81.20320193,0.187517327
94,XR20A CERES,0,Convencional,0,0,0,0,2,0,1,0,0,2,0,0,0,1,110,0,0,12.36612022,26.57103825,89421.64478,310,14.20491803,0,0.983606557,0.93442623,5.9,94,94,6/6/2015,5,39,27,14,14,7.989054427,1.726057934,19.57576947,100,0.262256461
95,XR20A CERES,0,Convencional,0,0,0,0,2,0,1,0,0,2,0,0,1,1,122.75,0,0,12.36612022,26.57103825,89421.64478,310,14.20491803,0,0.983606557,0.93442623,6.5,95,95,6/6/2015,5,39,27,14,14,7.989054427,1.726057934,19.57576947,100,0.262256461
96,CRIOLLO,0,Convencional,0,1,0,1,1,0,1,0,0,1,0,1,0,0,69,0,0,12.75277778,27.01111111,90225.98501,407,14.25833333,0,0.988888889,0.9,3,96,96,5/12/2015,4,34,23,23,2,6.776981988,0.806513309,14.20029939,81.20320193,0.187517327
97,DEKALB 2061,0,Convencional,0,0,0,1,1,0,1,0,0,2,1,0,0,1,270.1147,24.08,20.06,13.34808775,27.9053064,108878.7643,389,14.55721866,0.004464286,0.745535714,0.933035714,9.25,97,97,5/15/2015,3,26,39,16,2,8.203854167,0.93421875,29.1884375,99.9671875,0.301198381
98,DEKALB 2061,0,Convencional,0,1,1,0,2,0,0,0,0,2,0,0,0,1,224,24,20,13.57356469,27.81225296,101512.6789,376,14.23868828,0,0.722488038,0.928229665,15.75,98,98,5/22/2015,3,26,39,16,2,8.203854167,0.93421875,29.1884375,99.9671875,0.177869107
99,XR20A CERES,0,Convencional,0,1,0,1,2,0,1,0,0,3,2,0,0,1,225.7294,60.16,30.12,12.58543476,27.15496609,105573.7053,394,14.56953133,0,0.963302752,0.926605505,13,99,99,5/18/2015,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,1.215563027
100,XR20A CERES,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,2,0,0,1,370.2088,80.32,30.24,13.49519231,28.09134615,104615.3054,442,14.59615385,0,0.899038462,0.913461538,11,100,100,4/17/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.304190726
101,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,2,0,0,1,359.7294,80.16,30.12,12.96517413,27.35074627,97908.38585,421,14.38557214,0,0.960199005,0.910447761,13,101,101,5/18/2015,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,0.350885556
102,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,3,0,0,1,276.5941,56.92,21.9,13.24050633,27.48101266,76818.77812,308,14.24050633,0,0.930379747,0.924050633,10,102,102,6/23/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.37271186
103,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,3,0,0,1,398.8441,56.92,21.9,13.17735948,27.53934476,103306.5345,401,14.36198529,0,0.901408451,0.920187793,10,103,103,5/16/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.067572904
104,XR20A CERES,0,Convencional,0,1,0,1,2,0,1,0,0,3,3,0,0,1,318.8441,80.92,30.9,12.98756219,27.39552239,98421.56448,492,14.4079602,0,0.970149254,0.900497512,14,104,104,5/11/2015,3,35,48,46,1,6.322857143,0.31,19.31142857,77.62714286,0.271060618
105,P3055W,0,Convencional,0,2,0,1,2,0,1,0,0,3,3,0,0,1,238.5941,48.92,18.9,12.548583,27.56275304,122920.6646,526,15.01417004,0,0.979757085,0.914979757,8,105,105,3/25/2015,5,46,16,17,2,6.557685658,1.95059571,21.36994992,84.48689106,6.95625248
106,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,1,1,2,0,0,0,2,172.75,69,0,14.12886598,28.29639175,94021.64533,401,14.16752577,0,0.654639175,0.917525773,13,106,106,5/18/2015,3,34,17,29,47,8.798419643,2.7100625,26.3954375,100,0.802321891
107,P3015W,0,Convencional,0,0,0,0,0,0,0,1,1,3,2,0,0,2,207.11,46,18,13.73317308,27.91826923,100542.9792,375,14.18509615,0,0.745192308,0.927884615,6.6,107,107,5/18/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.036407924
108,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,2,0,0,2,207.11,46,18,13.73317308,27.91826923,100542.9792,375,14.18509615,0,0.745192308,0.927884615,5.8,108,108,5/18/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.036407924
109,P3055W,0,Convencional,0,1,0,0,3,0,1,0,0,3,1,0,0,2,211.9,69.6,36.2,13.98292683,28.22682927,99931.97807,416,14.24390244,0,0.741463415,0.92195122,10,109,109,5/9/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.275130942
110,P3055W,0,Convencional,0,1,0,0,0,0,0,1,0,3,2,0,0,2,204.8544,63.64,60.12,13.72105263,27.85263158,91508.80688,345,14.13157895,0,0.747368421,0.931578947,11,110,110,6/2/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.432113401
111,ASGROW PUMA,0,Convencional,0,1,0,1,1,0,0,0,0,1,0,0,0,1,18,46,0,13.25906736,27.83678756,97911.68852,336,14.57772021,0,0.922279793,0.932642487,6.5,111,111,4/14/2015,1,1,1,1,1,0,0,0,0,0.324937082
112,CANGURO,0,Convencional,0,1,0,0,2,0,0,0,0,2,0,0,0,1,119,69,0,13.3097561,27.95609756,104726.5419,376,14.64634146,0,0.902439024,0.931707317,9,112,112,4/3/2015,4,32,25,23,2,6.611705828,1.240606361,17.89228902,77.69384152,5.970208626
113,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,2,211.5,69,0,14.47179487,28.72564103,94995.91566,387,14.25384615,0,0.564102564,0.928205128,10.5,113,113,5/6/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.428759006
114,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,3,1,0,2,261.5,92,0,14.5982659,28.54046243,83638.88465,382,13.94219653,0,0.526011561,0.924855491,12.2,114,114,5/23/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.136997032
115,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,2,293.25,69,0,14.29378531,28.34463277,84059.44292,351,14.05084746,0,0.593220339,0.926553672,9.7,115,115,6/8/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.088007207
116,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,1,0,0,1,228,46,0,14.2746114,28.43005181,93194.91509,368,14.15544041,0,0.601036269,0.932642487,13.2,116,116,5/18/2015,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,1.140962392
117,DEKALB 2061,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,1,0,1,1,253.5,46,0,14.50867052,28.52601156,84689.2176,366,14.01734104,0,0.549132948,0.924855491,11.5,117,117,5/18/2015,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,1.140962392
118,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,2,1,0,0,2,192.25,46,0,14.64285714,28.54761905,81583.26877,383,13.9047619,0,0.505952381,0.928571429,12.7,118,118,5/22/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.330844971
119,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,1,296.95,46.3,0.1,14.14858767,28.33745613,92603.06763,398,14.18886846,0.005181347,0.502590674,0.92746114,15.22,119,119,5/23/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.260444858
120,CIMARRON,0,Convencional,0,0,0,0,0,0,0,1,1,2,1,0,0,1,197.74,74.7,0,14.4,28.47419355,76420.68145,343,14.07419355,0,0.619354839,0.916129032,11,120,120,5/19/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,6.04468217
121,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,0,0,1,0,0,0,2,59,46,0,13.876,28.164,61119.25504,225,14.288,0,0.76,0.944,8,121,121,7/17/2015,3,21,43,17,14,7.878598485,1.254905303,30.23157197,100,0.059780528
122,DEKALB 2061,0,Convencional,0,0,0,1,2,0,1,0,0,2,0,0,0,2,205,0,0,14.07106599,28.25634518,95817.18034,426,14.18527919,0,0.700507614,0.918781726,7,122,122,5/14/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.105585415
123,CRIOLLO,0,Convencional,0,0,0,1,2,1,1,0,0,2,3,0,0,2,56.2856,0,0,14.45901639,28.5136612,88169.01001,361,14.05464481,0,0.551912568,0.93442623,9,123,123,5/20/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.236002347
124,CRIOLLO,0,Ag conservacion,0,0,0,0,0,0,0,1,1,2,3,0,0,2,56.2856,0,0,14.45901639,28.5136612,88169.01001,361,14.05464481,0,0.551912568,0.93442623,9.3,124,124,5/20/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.236002347
125,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,1,0,0,1,352,69,30,13.51538462,27.88974359,97472.61844,438,14.37435897,0,0.907692308,0.907692308,12.9,125,125,4/29/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.441513829
126,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,0,0,2,3,0,0,1,278.9794,46.16,0.12,14.22994652,28.32620321,89888.62907,362,14.09625668,0,0.647058824,0.935828877,10.6,126,126,5/21/2015,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,2.924660084
127,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,1,1,0,2,352.875,69,0,14.79239766,28.69005848,82226.78036,423,13.89766082,0,0.438596491,0.900584795,11.8,127,127,5/20/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.080701323
128,CIMARRON,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,1,0,2,324.8647,69.08,0.06,14.67801047,28.7460733,91492.56873,436,14.06806283,0,0.486910995,0.905759162,12.3,128,128,5/12/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.024727887
129,P3055W,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,1,1,0,2,370.9794,69.16,0.12,14.58333333,28.65909091,94278.66431,418,14.07575758,0,0.505050505,0.914141414,13.1,129,129,5/15/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.024727887
130,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,0,1,3,0,0,0,2,363.375,57.5,0,14.46315789,28.58421053,90948.73768,441,14.12105263,0,0.547368421,0.915789474,12.8,130,130,5/15/2015,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.643825595
131,CIMARRON,0,Convencional,0,0,0,1,1,0,1,0,0,3,0,1,0,2,307,69,0,14.64473684,28.68947368,90749.66245,418,14.04473684,0,0.489473684,0.910526316,11.6,131,131,5/17/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.024727887
132,CIMARRON,0,Convencional,0,0,0,1,2,0,1,0,0,3,1,1,0,2,205.1147,69.08,0.06,14.56958763,28.65979381,92479.8506,421,14.09020619,0,0.505154639,0.912371134,13.5,132,132,5/17/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.186219645
133,DEKALB 2061,1,Ag conservacion,1,0,0,0,0,0,0,1,0,3,0,0,0,3,454.75,241.5,0,13.80421687,27.77409639,80203.09172,351,13.96987952,0,0.728915663,0.921686747,14.6,133,133,6/15/2015,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,0.554926927
134,DEKALB 2061,1,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,0,0,1,193.25,16,6,14.01066936,28.23174733,102678.6258,417,14.22107797,0,0.627358491,0.933962264,10.2,134,134,5/15/2015,3,23,41,17,33,7.969230769,1.146153846,37.55384615,66.26153846,3.163190023
135,DEKALB 2061,0,Ag conservacion,0,0,0,0,0,0,0,0,0,2,1,0,0,2,142,36,24,13.8409842,27.9315324,99171.82621,401,14.09054819,0,0.656862745,0.931372549,11,135,135,5/25/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.055031324
136,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,0,0,3,0,0,0,3,144.6875,28.125,12.5,13.8856383,27.91223404,91099.7147,387,14.02659574,0,0.659574468,0.930851064,11.18,136,136,6/7/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.035208451
137,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,0,0,2,1,0,0,1,263.7294,46.16,0.12,14.3005618,28.31741573,85928.7435,362,14.01685393,0,0.634831461,0.93258427,12.2,137,137,5/23/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.421081116
138,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,2,0,0,0,1,278.75,46,0,14.11827957,28.18548387,88569.87365,352,14.0672043,0,0.661290323,0.940860215,11,138,138,5/29/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.421081116
139,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,0,0,2,0,0,0,1,97.878,46,0,14.27339901,28.47783251,97922.60884,393,14.2044335,0,0.60591133,0.926108374,12.5,139,139,5/11/2015,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,4.354883143
140,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,2,224,72,0,14.60451977,28.60734463,85371.33206,392,14.00282486,0,0.514124294,0.937853107,10.2,140,140,5/20/2015,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.113144533
141,DEKALB 2061,0,Cero Minima,0,1,1,1,1,0,0,0,0,1,1,0,0,1,30.37205,24.58,12.455,13.16442855,27.72620245,106893.2423,301,14.5617739,0.009049774,0.669683258,0.959276018,15.2,141,141,5/23/2016,3,40,28,11,2,6.66375,1.0025,23.99,81.43,0.125455219
142,DEKALB 2061,0,Convencional,0,0,0,0,0,0,1,1,0,2,1,0,0,1,187,35,24.5,13.85104599,28.22672469,98528.20184,427,14.3756787,0.004950495,0.643564356,0.925742574,8,142,142,5/16/2016,3,34,17,29,47,8.798419643,2.7100625,26.3954375,100,0.802321891
143,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,2,0,0,0,2,183.2,60.2,34.4,14.35609756,29.12926829,104225.0889,376,14.77317073,0.014634146,0.565853659,0.941463415,17.5,143,143,4/15/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.025914297
144,DEKALB 2061,0,Convencional,0,0,0,0,0,0,0,1,0,3,1,0,0,1,276,0,0,13.5338561,28.06585402,105800.5911,422,14.53199792,0.004608295,0.67281106,0.930875576,8,144,144,5/12/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.136412482
145,DEKALB 2061,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,1,0,0,1,363.35,69,30,13.50914245,27.87272437,97898.84907,418,14.36358192,0.004950495,0.688118812,0.925742574,9,145,145,5/25/2016,3,20,55,6,14,8.35,1.28,39.91125,100,0.036395151
146,DEKALB 2061,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,0,0,1,230.1147,0.08,0.06,13.38720527,27.99009113,108458.9515,414,14.60288587,0.004484305,0.69058296,0.932735426,9.5,146,146,5/14/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.203877168
147,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,1,0,2,1,0,0,2,274,50,25,13.37637018,27.84544316,99423.85198,424,14.46907297,0,0.689320388,0.922330097,15.7,147,147,5/29/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.055025934
148,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,1,1,0,2,325.54,48,31.2,13.37637018,27.84544316,99423.85198,424,14.46907297,0,0.689320388,0.922330097,15.7,148,148,5/29/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.055025934
149,P3015W,0,Convencional,0,1,0,0,0,0,0,1,0,2,1,0,0,1,142.25,69,30,13.75346204,28.02109808,97628.94587,411,14.26763604,0.005050505,0.742424242,0.924242424,12,149,149,5/11/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.45529731
150,CIMARRON,0,Convencional,0,0,0,1,2,0,1,0,0,3,1,0,0,2,349.25,69,42,13.87361638,28.25577166,100657.4008,395,14.38215528,0.009803922,0.62254902,0.941176471,14.6,150,150,5/14/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.17674034
151,CRIOLLO,0,Ag conservacion,0,1,0,0,0,0,0,0,0,3,1,0,0,1,202.25,46,30,14.09734513,29.13495575,115903.1449,396,15.03761062,0.013274336,0.64159292,0.946902655,14,151,151,3/30/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.340044204
152,CIMARRON,0,Convencional,0,1,0,1,2,0,1,0,0,3,0,0,0,1,258.5,46,36,13.87866195,28.20498683,96550.38061,388,14.32632488,0.010204082,0.62244898,0.93877551,11,152,152,5/20/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.114493814
153,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,1,4,1,0,0,2,349.05,50.4,21.6,14.21532258,28.45683362,93483.74272,415,14.24151104,0.005263158,0.610526316,0.921052632,14.3,153,153,5/14/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.463750278
154,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,1,0,0,2,190.55,50.4,21.6,14.21532258,28.45683362,93483.74272,415,14.24151104,0.005263158,0.610526316,0.921052632,14,154,154,5/14/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.463750278
155,CRIOLLO,0,Ag conservacion,0,0,0,0,0,0,0,0,1,1,1,0,0,1,92,0,30,13.47575758,27.72727273,82489.61043,279,14.25151515,0,0.848484848,0.957575758,8.3,155,155,5/28/2016,4,45,31,12,2,7.806782721,1.39069834,23.82849492,94.72094697,0.825857196
156,CIMARRON,0,Cero Minima,0,1,0,0,0,0,0,1,0,2,1,0,0,1,273,84.8,232.95,13.23843336,28.1731961,124472.5162,333,14.93476274,0.007968127,0.685258964,0.960159363,17.11,156,156,4/20/2016,1,1,1,1,1,0,0,0,0,0.142364872
157,CIMARRON,0,Cero Minima,0,1,0,0,0,0,0,0,0,2,0,0,0,1,149.75,25,25,13.27436156,28.07071759,117761.5753,332,14.79635603,0.008333333,0.666666667,0.958333333,10.25,157,157,5/4/2016,3,26,39,16,2,8.203854167,0.93421875,29.1884375,99.9671875,0.117053866
158,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,0,0,0,2,311.5,34.5,90,14.11532258,28.37262309,93209.16029,410,14.25730051,0.005263158,0.626315789,0.921052632,13.5,158,158,5/17/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.463750278
159,DEKALB 2061,0,Ag conservacion,0,0,0,0,0,0,0,1,1,2,0,0,0,2,256.25,70,40,14.06005942,28.31472835,93001.14659,410,14.25466893,0.005263158,0.626315789,0.921052632,14.6,159,159,5/19/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.463750278
160,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,1,0,2,2,1,0,1,242.25,69,30,13.73302442,27.84877918,87304.36321,385,14.11575477,0,0.596685083,0.922651934,13.2,160,160,6/10/2016,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,0.692931311
161,P3015W,0,Convencional,0,0,0,0,0,0,0,0,0,3,2,1,0,2,256.25,30,60,14.06942852,28.37882757,96194.6348,413,14.30939905,0.005076142,0.553299492,0.923857868,14.8,161,161,5/18/2016,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,0.692931311
162,CIMARRON,0,Convencional,0,0,1,0,1,1,1,0,0,3,1,1,1,2,291.75,22.5,52,14.57446809,29.19946809,95278.21957,401,14.625,0.010638298,0.505319149,0.920212766,17.8,162,162,4/22/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.873718442
163,P2844,0,Ag conservacion,0,0,0,0,0,0,1,0,0,3,0,0,0,2,267.05,50,0,14.42670157,29.08376963,96859.52888,404,14.65706806,0.010471204,0.581151832,0.921465969,10.2,163,163,4/21/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.463750278
164,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,2,0,0,2,309.3,43.2,56.4,13.3959276,28.55429864,113362.607,413,15.15837104,0,0.846153846,0.92760181,12,164,164,4/1/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.383960374
165,P3055W,0,Convencional,0,0,0,1,2,1,1,0,0,2,0,0,0,2,256,48,64,13.49541284,28.63073394,112515.0142,430,15.1353211,0,0.834862385,0.922018349,13.8,165,165,4/1/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.195868885
166,P3055W,0,Convencional,0,0,0,1,2,1,1,0,0,2,2,0,0,2,261,36,48,13.73979592,28.55357143,100480.4077,412,14.81377551,0,0.816326531,0.918367347,10,166,166,4/15/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.383960374
167,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,1,1,3,2,0,0,2,363.5,48,64,12.93725038,27.54366359,103098.9835,423,14.60641321,0.004761905,0.838095238,0.923809524,14,167,167,5/18/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.420291968
168,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,1,2,1,0,0,2,282.95,69.3,0.1,14.45675676,28.89189189,93100.70347,376,14.43513514,0.010810811,0.540540541,0.935135135,12.5,168,168,5/7/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.058386822
169,CANGURO,0,Cero Minima,0,0,0,0,0,0,0,1,0,2,1,0,0,1,166.25,46,30,13.87084173,28.09475806,94624.21702,334,14.22391633,0.010416667,0.604166667,0.942708333,9.8,169,169,5/23/2016,3,26,39,16,2,8.203854167,0.93421875,29.1884375,99.9671875,0.398612836
170,CRIOLLO,1,Ag conservacion,0,0,0,0,0,0,0,0,1,1,1,1,0,1,25,45,12.5,17.73735205,30.99175817,61414.95404,325,13.25440612,0.007194245,0.100719424,0.913669065,1.6,170,170,7/7/2016,1,1,1,1,1,0,0,0,0,2.108228347
171,DEKALB 2061,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,0,0,0,2,329,60,30,13.71565696,28.11070024,100900.4137,323,14.39504327,0.009756098,0.624390244,0.956097561,13,171,171,5/17/2016,3,21,43,17,14,7.878598485,1.254905303,30.23157197,100,1.200653879
172,CANGURO,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,0,0,0,2,286.5,92,30,13.76683714,28.12777341,101265.8709,340,14.36093627,0.009756098,0.619512195,0.946341463,12,172,172,5/16/2016,3,26,39,16,2,8.203854167,0.93421875,29.1884375,99.9671875,0.485330812
173,P3015W,0,Ag conservacion,0,0,0,0,0,0,0,0,1,2,3,0,0,3,130,24.6,14.7,13.6017904,28.02999291,102666.9985,341,14.42820251,0.009569378,0.607655502,0.947368421,11.5,173,173,5/20/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.384467783
174,P3015W,0,Ag conservacion,0,0,0,0,0,0,0,1,0,2,1,0,0,2,215.4,36.4,18.4,13.61238678,27.94394565,99110.07769,362,14.33155887,0.004926108,0.610837438,0.9408867,11,174,174,5/26/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.384801292
175,P2844,0,Convencional,0,0,1,0,1,0,1,0,0,2,0,1,1,2,190.325,21.6,0,13.80941107,28.41539246,109640.4406,355,14.60598139,0.004587156,0.711009174,0.940366972,12.3,175,175,4/19/2016,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.079462862
176,P2844,0,Ag conservacion,0,0,0,0,0,0,0,1,0,2,1,1,1,2,191.765,74.88,15,13.80941107,28.41539246,109640.4406,355,14.60598139,0.004587156,0.711009174,0.940366972,8.1,176,176,4/19/2016,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.079462862
177,ANTILOPE,0,Convencional,1,0,0,1,1,1,0,0,0,3,1,1,0,0,255,23,26,14.28894472,29.2361809,103332.379,352,14.94723618,0.005025126,0.648241206,0.944723618,19.12,177,177,4/3/2016,3,25,49,7,25,8,1.8,28.5,100,0.011330594
178,CIMARRON,0,Convencional,0,0,0,0,0,0,0,0,0,2,0,1,3,1,169,92,0,13.12422533,27.53639847,98783.59593,345,14.41217314,0.004926108,0.768472906,0.9408867,15.7,178,178,5/26/2016,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.503370779
179,ANTILOPE,0,Convencional,2,0,0,1,1,1,0,0,0,3,1,1,0,0,244.75,23,26,14.28894472,29.2361809,103332.379,352,14.94723618,0.005025126,0.648241206,0.944723618,16.29,179,179,4/3/2016,3,25,49,7,25,8,1.8,28.5,100,0.011330594
180,P3055W,0,Cero Minima,0,0,0,1,2,1,1,0,0,2,1,0,0,0,249.7,69.3,0.1,13.87306987,28.29139275,103956.2578,393,14.41832289,0.009478673,0.611374408,0.938388626,11,180,180,5/9/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.105571687
181,P3055W,0,Ag conservacion,0,0,0,0,0,0,0,1,1,2,0,0,0,0,305.75,69,0,14.03948068,28.12353775,89349.85197,386,14.08405707,0.005494505,0.615384615,0.928571429,12,181,181,5/26/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.138189555
182,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,1,2,0,0,0,2,252,69,0,14.46341463,28.6554878,82046.39882,370,14.19207317,0.012195122,0.548780488,0.926829268,14,182,182,5/24/2016,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.058386822
183,DEKALB 2061,0,Convencional,0,0,0,1,2,0,1,0,0,3,2,0,0,2,195.2294,48.16,64.12,12.63900415,28.1473029,123744.6155,480,15.50829876,0,0.908713693,0.921161826,10,183,183,3/25/2017,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,0.948486027
